,id_video,emocion+anger,emocion+disgust,emocion+fear,emocion+joy,emocion+others,emocion+sadness,emocion+surprise,sentimiento+NEG,sentimiento+NEU,sentimiento+POS,id,URL,uniqueId,Nickname,Music_ID,Music_Title,Likes_Digg_Count,Shares,Comments,Views_Play_Count,Description,Creation_Time,Height,Width,Duration,PreciseDuration,Ratio,Bitrate,Encoded_Type,Format,Video_Quality,Codec_Type,Definition,Loudness,Peak,Signature,Verified,Collect_Count,IsAd,Scraping_Time,IsValid,Paid_Collab,Likes_Digg_Count_base100,Shares_base100,Comments_base100,Views_Play_Count_base100,Collect_Count_base100
734,7308686662752570657,0.04081632653061224,0.0,0.0,0.40816326530612246,0.5510204081632653,0.0,0.0,0.1836734693877551,0.46938775510204084,0.3469387755102041,331406,https://www.tiktok.com/@rtvenoticias/video/7308686662752570657,rtvenoticias,RTVE Noticias,7308686696173079328,sonido original,688,33,215,14700,"#Sánchez acusa al #PP de tener \""capturado\"" al #CGPJ  #política #psoe #pedeosanchez ",1701686230,1024,576,38,38.452187,540p,534425,normal,mp4,normal,h264,540p,-23.7,0.35075,La información y la actualidad en @rtve con otra mirada,true,34,0,2024-02-02 07:42:54,1,0,0.21574161179052995,0.21290322580645163,2.6351268537811006,0.18375,0.17873100983020554
735,7308692235611049248,0.0,0.0,0.0,0.46938775510204084,0.4489795918367347,0.0,0.08163265306122448,0.22448979591836735,0.3673469387755102,0.40816326530612246,309002,https://www.tiktok.com/@informativost5/video/7308692235611049248,informativost5,Informativos Telecinco,7308692318554376992,sonido original - Informativos Telecinco,40800,862,85,607700,"El campeón mundial de fotografía submarina se encuentra en aguas del Pacífico con una ballena de Bryde gigante: \""El corazón te late a mil\"" #noticiastiktok #noticias #news",1701687533,576,1024,81,81.293,540p,1170861,normal,mp4,normal,h264,540p,-22.2,0.40272,Somos los de Informativos Telecinco y compartimos los mejores vídeos del día,true,1966,0,2024-02-01 07:59:26,1,0,4.08,1.03855421686747,0.3648068669527897,7.1494117647058815,2.2000402855800005
736,7308723184667200801,0.020833333333333332,0.0,0.0,0.10416666666666667,0.8333333333333334,0.0,0.041666666666666664,0.4375,0.5208333333333334,0.041666666666666664,340491,https://www.tiktok.com/@informativost5/video/7308723184667200801,informativost5,Informativos Telecinco,7308723248441707297,sonido original - Informativos Telecinco,2521,31,56,52500,Las nuevas gafas con Inteligencia Artifical que incorporará la Policía ante situaciones de peligro #noticiastiktok #noticias #news,1701694735,1024,576,45,45.479,540p,2616392,normal,mp4,normal,h264,540p,-23.6,0.33113,Somos los de Informativos Telecinco y compartimos los mejores vídeos del día,true,116,0,2024-02-02 13:24:42,1,0,0.2521,0.03734939759036145,0.24034334763948498,0.6176470588235293,0.12980909111255345
737,7308749058703740192,0.02040816326530612,0.0,0.0,0.3673469387755102,0.5714285714285714,0.0,0.04081632653061224,0.32653061224489793,0.5510204081632653,0.12244897959183673,340492,https://www.tiktok.com/@informativost5/video/7308749058703740192,informativost5,Informativos Telecinco,7308749121313737505,sonido original - Informativos Telecinco,5006,160,681,115500,Vox rompe con el PP a nivel nacional pero mantendrá las colaboraciones donde gobiernan juntos en diferentes Comunidades Autónomas #noticiastiktok #noticias #news,1701700762,1024,576,15,15.308,540p,947219,normal,mp4,normal,h264,540p,-20.8,0.44668,Somos los de Informativos Telecinco y compartimos los mejores vídeos del día,true,259,0,2024-02-02 13:24:42,1,0,0.5006,0.19277108433734938,2.92274678111588,1.3588235294117648,0.2898323672254426
738,7308802941387836704,0.02,0.0,0.0,0.16,0.8,0.0,0.02,0.22,0.76,0.02,333921,https://www.tiktok.com/@a3noticias/video/7308802941387836704,a3noticias,Antena 3 Noticias,7308802968667687713,sonido original,11100,1638,251,429300,"🪥 Habla la joven que se tragó un cepillo de dientes en #Bizkaia 👱‍♀️ \""No pude y ¡flup! se me fue\"" 📲 Sigue toda la #actualidad en antena3noticias.com #Antena3Noticias #Noticias ",1701713299,1024,576,43,43.702812,540p,997776,normal,mp4,normal,h264,540p,-19.0,0.50699,"Todas la información y actualidad, a tu alcance en Antena 3 Noticias 🤳🏻",true,1185,0,2024-02-02 11:40:32,1,0,4.3173862310385065,3.592105263157895,5.495949200788264,7.805454545454546,4.435544243150172
739,7308822798795820321,0.02,0.0,0.0,0.38,0.58,0.0,0.02,0.22,0.7,0.08,333924,https://www.tiktok.com/@a3noticias/video/7308822798795820321,a3noticias,Antena 3 Noticias,7308822808726440737,sonido original,14000,1468,154,521700,"🛶 Un paseo con remojón incluido en #Venecia 🤳 El gondolero avisó a los #turistas de que no se pusieran de pie ni se cambiaran de asiento, pero quisieron hacerse una foto con el #móvil y volcaron  📲 Sigue toda la #actualidad en antena3noticias.com  #Antena3Noticias #Noticias ",1701717921,1024,576,16,16.1175,540p,1418460,normal,mp4,normal,h264,540p,-18.1,0.53703,"Todas la información y actualidad, a tu alcance en Antena 3 Noticias 🤳🏻",true,720,0,2024-02-02 11:40:35,1,0,5.44535200311163,3.219298245614035,3.372016641121086,9.485454545454546,2.6950142236861803
740,7308841726431612193,0.12,0.0,0.0,0.02,0.82,0.04,0.0,0.5,0.46,0.04,340494,https://www.tiktok.com/@informativost5/video/7308841726431612193,informativost5,Informativos Telecinco,7308841799228476193,sonido original - Informativos Telecinco,13500,558,355,266700,"Dos agentes del CNI detenidos, uno ya en prisión, por filtrar información reservada a EEUU #noticias #noticiastiktok #news",1701722341,1024,576,28,28.342813,540p,596539,normal,mp4,normal,h264,540p,-24.3,0.34277,Somos los de Informativos Telecinco y compartimos los mejores vídeos del día,true,904,0,2024-02-02 13:24:44,1,0,1.35,0.672289156626506,1.5236051502145922,3.13764705882353,1.0116156755667955
741,7308857931624140065,0.020833333333333332,0.0,0.0,0.08333333333333333,0.7916666666666666,0.0,0.10416666666666667,0.3958333333333333,0.5833333333333334,0.020833333333333332,340495,https://www.tiktok.com/@informativost5/video/7308857931624140065,informativost5,Informativos Telecinco,7308858018069416737,sonido original - Informativos Telecinco,36100,3208,385,526100,"La Unión Europea defiende bajar la edad de conducir a los 17 años, pero con una condición #noticias #noticiastiktok #news",1701726109,576,1024,81,81.319,540p,983529,normal,mp4,normal,h264,540p,-22.9,0.44157,Somos los de Informativos Telecinco y compartimos los mejores vídeos del día,true,3357,0,2024-02-02 13:24:45,1,0,3.61,3.8650602409638553,1.652360515021459,6.189411764705882,3.7566303350417405
742,7308871119895809313,0.1875,0.0,0.0,0.0625,0.375,0.2916666666666667,0.08333333333333333,0.6875,0.25,0.0625,340496,https://www.tiktok.com/@informativost5/video/7308871119895809313,informativost5,Informativos Telecinco,7308871176024099617,sonido original - Informativos Telecinco,6342,125,92,184700,Una madre y sus tres hijos menores han tenido que saltar desde un segundo piso a un colchón por un incendio en su casa en Navarra #noticiastiktok #noticias #news,1701729178,576,1024,56,56.503,540p,788822,normal,mp4,normal,h264,540p,-21.6,0.43152,Somos los de Informativos Telecinco y compartimos los mejores vídeos del día,true,354,0,2024-02-02 13:24:45,1,0,0.6342000000000001,0.15060240963855423,0.3948497854077253,2.172941176470588,0.3961415366710682
743,7309017931189423392,0.04,0.0,0.0,0.12,0.58,0.06,0.2,0.38,0.56,0.06,340497,https://www.tiktok.com/@informativost5/video/7309017931189423392,informativost5,Informativos Telecinco,7309018028090362656,sonido original - Informativos Telecinco,24200,4066,676,691600,"Una mujer de Uganda da a luz a gemelos a los 70 años, convirtiéndose en la africana de mas edad en convertirse en madre #noticiastiktok #noticias #news",1701763366,1024,576,60,60.552,540p,888871,normal,mp4,normal,h264,540p,No disponible,No disponible,Somos los de Informativos Telecinco y compartimos los mejores vídeos del día,true,2090,0,2024-02-02 13:24:46,1,0,2.42,4.8987951807228916,2.9012875536480687,8.136470588235294,2.3388017278037645
